dataset,unit_id,model,prior_quality,equipment_type,is_run_to_failure,n_valid,rmse,mae,nasa_score,mean_bias,detection_lead_time,false_alarm_rate,detection_success
cmapss,cmapss_FD001_train_86,threshold_alarm,fleet_derived,turbofan_engine,True,278,,,,,,0.0,False
cmapss,cmapss_FD001_train_86,static_curve,fleet_derived,turbofan_engine,True,278,65.85666799515793,42.827338129496404,25346464.014677275,42.827338129496404,48.0,0.0,True
cmapss,cmapss_FD001_train_86,rolling_refit,fleet_derived,turbofan_engine,True,278,1809.0030990106723,1038.6726618705036,155345967.28442413,1035.953237410072,27.0,0.0,True
cmapss,cmapss_FD001_train_86,pid_adaptive,fleet_derived,turbofan_engine,True,278,359.4896867024194,107.16741047855976,41360008.77999978,98.10786477834213,37.0,0.0,True
cmapss,cmapss_FD001_train_86,pid_regime,fleet_derived,turbofan_engine,True,278,6830.618578510176,660.1177775056531,118493924.8850507,659.8561849141914,14.0,0.0,True
cmapss,cmapss_FD001_train_87,threshold_alarm,fleet_derived,turbofan_engine,True,178,,,,,,0.0,False
cmapss,cmapss_FD001_train_87,static_curve,fleet_derived,turbofan_engine,True,178,16.954002543564485,8.741573033707866,2054.8437327871075,8.741573033707866,48.0,0.0,True
cmapss,cmapss_FD001_train_87,rolling_refit,fleet_derived,turbofan_engine,True,178,1937.3246582492761,1127.5056179775281,80002048.22374433,1127.191011235955,7.0,0.0,True
cmapss,cmapss_FD001_train_87,pid_adaptive,fleet_derived,turbofan_engine,True,178,131.56655841890486,87.24741170437919,29905660.690191485,86.17886273281196,28.0,0.0,True
cmapss,cmapss_FD001_train_87,pid_regime,fleet_derived,turbofan_engine,True,178,303.3235190921996,191.75831815664677,85742923.20382635,191.75831815664677,,0.0,False
cmapss,cmapss_FD001_train_88,threshold_alarm,fleet_derived,turbofan_engine,True,213,,,,,,0.0,False
cmapss,cmapss_FD001_train_88,static_curve,fleet_derived,turbofan_engine,True,213,32.943898820321316,18.971830985915492,69629.47625341699,18.971830985915492,48.0,0.0,True
cmapss,cmapss_FD001_train_88,rolling_refit,fleet_derived,turbofan_engine,True,213,1533.772009610551,820.7089201877934,80069620.99333766,820.6807511737089,2.0,0.0,True
cmapss,cmapss_FD001_train_88,pid_adaptive,fleet_derived,turbofan_engine,True,213,3649.860723728481,637.8915745122926,56435115.38443645,637.8762160621835,35.0,0.0,True
cmapss,cmapss_FD001_train_88,pid_regime,fleet_derived,turbofan_engine,True,213,1385.4054921980946,510.15585366142267,71075097.73040716,510.15585366142267,23.0,0.0,True
cmapss,cmapss_FD001_train_89,threshold_alarm,fleet_derived,turbofan_engine,True,217,,,,,,0.0,False
cmapss,cmapss_FD001_train_89,static_curve,fleet_derived,turbofan_engine,True,217,34.875354085380195,20.29032258064516,103912.95548237479,20.29032258064516,48.0,0.0,True
cmapss,cmapss_FD001_train_89,rolling_refit,fleet_derived,turbofan_engine,True,217,1255.4178972653663,627.2672811059908,70989028.83393002,627.073732718894,6.0,0.0,True
cmapss,cmapss_FD001_train_89,pid_adaptive,fleet_derived,turbofan_engine,True,217,6420.217679403069,516.0370897613066,24452759.795184977,516.0370897613066,17.0,0.0,True
cmapss,cmapss_FD001_train_89,pid_regime,fleet_derived,turbofan_engine,True,217,811.9834316820467,182.53071796468103,46226776.3161858,182.53071796468103,14.0,0.0,True
cmapss,cmapss_FD001_train_90,threshold_alarm,fleet_derived,turbofan_engine,True,154,,,,,,0.0,False
cmapss,cmapss_FD001_train_90,static_curve,fleet_derived,turbofan_engine,True,154,7.507571935295483,3.6363636363636362,164.61798516938623,3.6363636363636362,48.0,0.0,True
cmapss,cmapss_FD001_train_90,rolling_refit,fleet_derived,turbofan_engine,True,154,1391.5343885601442,680.7597402597403,50000159.44459457,680.6818181818181,3.0,0.0,True
cmapss,cmapss_FD001_train_90,pid_adaptive,fleet_derived,turbofan_engine,True,154,800.095599177575,186.22586529710338,29582657.064843826,186.22586529710338,7.0,0.0,True
cmapss,cmapss_FD001_train_90,pid_regime,fleet_derived,turbofan_engine,True,154,3270.33053633915,456.00049533333276,36765717.37916511,456.00049533333276,,0.0,False
cmapss,cmapss_FD001_train_91,threshold_alarm,fleet_derived,turbofan_engine,True,135,,,,,,0.0,False
cmapss,cmapss_FD001_train_91,static_curve,fleet_derived,turbofan_engine,True,135,1.9436506316151,1.3333333333333333,21.20264058757852,1.3333333333333333,48.0,0.0,True
cmapss,cmapss_FD001_train_91,rolling_refit,fleet_derived,turbofan_engine,True,135,1953.6637187412591,1165.5555555555557,70000014.1809431,1165.4074074074074,4.0,0.0,True
cmapss,cmapss_FD001_train_91,pid_adaptive,fleet_derived,turbofan_engine,True,135,16.498512429887274,14.017620039933286,577.255392283773,6.796145925325631,43.0,0.0,True
cmapss,cmapss_FD001_train_91,pid_regime,fleet_derived,turbofan_engine,True,135,47.449839133234605,45.315438707842524,28513.530212084323,44.65648811473732,5.0,0.0,True
cmapss,cmapss_FD001_train_92,threshold_alarm,fleet_derived,turbofan_engine,True,341,,,,,,0.0,False
cmapss,cmapss_FD001_train_92,static_curve,fleet_derived,turbofan_engine,True,341,99.59921150567067,69.09384164222874,88346464.0146778,69.09384164222874,48.0,0.0,True
cmapss,cmapss_FD001_train_92,rolling_refit,fleet_derived,turbofan_engine,True,341,1661.3343398775291,979.0029325513196,228345724.4660061,977.7712609970674,20.0,0.0,True
cmapss,cmapss_FD001_train_92,pid_adaptive,fleet_derived,turbofan_engine,True,341,1973.679680801898,603.5142640423371,172757832.85864598,603.227043307794,30.0,0.0,True
cmapss,cmapss_FD001_train_92,pid_regime,fleet_derived,turbofan_engine,True,341,6209.064494144395,1424.3310791836595,208171086.7108944,1424.3310791836595,9.0,0.0,True
cmapss,cmapss_FD001_train_93,threshold_alarm,fleet_derived,turbofan_engine,True,155,,,,,,0.0,False
cmapss,cmapss_FD001_train_93,static_curve,fleet_derived,turbofan_engine,True,155,7.861707932307281,3.806451612903226,183.70352209257388,3.806451612903226,48.0,0.0,True
cmapss,cmapss_FD001_train_93,rolling_refit,fleet_derived,turbofan_engine,True,155,1519.3270050871527,827.1935483870968,60000177.73353377,827.0645161290323,4.0,0.0,True
cmapss,cmapss_FD001_train_93,pid_adaptive,fleet_derived,turbofan_engine,True,155,2555.047448166581,428.31438214110887,26846307.46879601,428.31438214110887,16.0,0.0,True
cmapss,cmapss_FD001_train_93,pid_regime,fleet_derived,turbofan_engine,True,155,18304.8320429858,2694.097202864517,53830268.23208227,2694.097202864517,3.0,0.0,True
cmapss,cmapss_FD001_train_94,threshold_alarm,fleet_derived,turbofan_engine,True,258,,,,,,0.0,False
cmapss,cmapss_FD001_train_94,static_curve,fleet_derived,turbofan_engine,True,258,55.447579825697815,35.02325581395349,6275399.383731362,35.02325581395349,48.0,0.0,True
cmapss,cmapss_FD001_train_94,rolling_refit,fleet_derived,turbofan_engine,True,258,1469.2316599306712,777.0968992248062,96275391.71203376,776.8798449612403,7.0,0.0,True
cmapss,cmapss_FD001_train_94,pid_adaptive,fleet_derived,turbofan_engine,True,258,47.529080816611746,27.40932160080349,8940548.020043096,15.162277612364745,54.0,0.0,True
cmapss,cmapss_FD001_train_94,pid_regime,fleet_derived,turbofan_engine,True,258,125.79531250016562,81.28711986778383,46445909.21659669,81.23906089016315,23.0,0.0,True
cmapss,cmapss_FD001_train_95,threshold_alarm,fleet_derived,turbofan_engine,True,283,,,,,,0.0,False
cmapss,cmapss_FD001_train_95,static_curve,fleet_derived,turbofan_engine,True,283,68.48703160623342,44.82685512367491,30346464.014677275,44.82685512367491,48.0,0.0,True
cmapss,cmapss_FD001_train_95,rolling_refit,fleet_derived,turbofan_engine,True,283,1628.8416302811954,851.2402826855124,130346460.61990009,850.6890459363958,12.0,0.0,True
cmapss,cmapss_FD001_train_95,pid_adaptive,fleet_derived,turbofan_engine,True,283,3778.7282316392734,499.4968631676702,83761319.41280179,499.4552285047704,30.0,0.0,True
cmapss,cmapss_FD001_train_95,pid_regime,fleet_derived,turbofan_engine,True,283,1815.4754744965726,342.5555418689263,90032769.85995388,342.49319197517724,15.0,0.0,True
cmapss,cmapss_FD001_train_96,threshold_alarm,fleet_derived,turbofan_engine,True,336,,,,,,0.0,False
cmapss,cmapss_FD001_train_96,static_curve,fleet_derived,turbofan_engine,True,336,96.88190835582598,66.9375,83346464.0146778,66.9375,48.0,0.0,True
cmapss,cmapss_FD001_train_96,rolling_refit,fleet_derived,turbofan_engine,True,336,2000.6257763569402,1402.6339285714287,282651374.7857607,1398.8839285714287,35.0,0.0,True
cmapss,cmapss_FD001_train_96,pid_adaptive,fleet_derived,turbofan_engine,True,336,3337.8671740818,618.0477624844839,191197497.89155492,618.0354248711863,,0.0,False
cmapss,cmapss_FD001_train_96,pid_regime,fleet_derived,turbofan_engine,True,336,2440.786690048424,670.7243691313865,222181060.10232916,670.7243691313865,,0.0,False
cmapss,cmapss_FD001_train_97,threshold_alarm,fleet_derived,turbofan_engine,True,202,,,,,,0.0,False
cmapss,cmapss_FD001_train_97,static_curve,fleet_derived,turbofan_engine,True,202,27.72567170127946,15.485148514851485,23131.691781142858,15.485148514851485,48.0,0.0,True
cmapss,cmapss_FD001_train_97,rolling_refit,fleet_derived,turbofan_engine,True,202,1364.1539901751894,633.4158415841584,50065081.059126444,633.4158415841584,,0.0,False
cmapss,cmapss_FD001_train_97,pid_adaptive,fleet_derived,turbofan_engine,True,202,1068.0051783812817,281.67080181874684,35897412.19469679,281.67080181874684,27.0,0.0,True
cmapss,cmapss_FD001_train_97,pid_regime,fleet_derived,turbofan_engine,True,202,1282.8257487114495,390.1507341657195,43273019.77908475,390.1507341657195,20.0,0.0,True
cmapss,cmapss_FD001_train_98,threshold_alarm,fleet_derived,turbofan_engine,True,156,,,,,,0.0,False
cmapss,cmapss_FD001_train_98,static_curve,fleet_derived,turbofan_engine,True,156,8.220128516058178,3.980769230769231,204.90147337401552,3.980769230769231,48.0,0.0,True
cmapss,cmapss_FD001_train_98,rolling_refit,fleet_derived,turbofan_engine,True,156,1963.3244471088788,1210.9615384615386,80000197.19194499,1210.7692307692307,5.0,0.0,True
cmapss,cmapss_FD001_train_98,pid_adaptive,fleet_derived,turbofan_engine,True,156,2017.7982979773542,307.1488370615133,29681441.860658575,307.1488370615133,18.0,0.0,True
cmapss,cmapss_FD001_train_98,pid_regime,fleet_derived,turbofan_engine,True,156,1156.8398123070772,292.75879118114995,40879252.132407635,292.75879118114995,2.0,0.0,True
cmapss,cmapss_FD001_train_99,threshold_alarm,fleet_derived,turbofan_engine,True,185,,,,,,0.0,False
cmapss,cmapss_FD001_train_99,static_curve,fleet_derived,turbofan_engine,True,185,19.991214286497172,10.567567567567568,4182.001710916442,10.567567567567568,48.0,0.0,True
cmapss,cmapss_FD001_train_99,rolling_refit,fleet_derived,turbofan_engine,True,185,1795.199996386761,1031.4594594594594,80004173.92830424,1031.3513513513512,4.0,0.0,True
cmapss,cmapss_FD001_train_99,pid_adaptive,fleet_derived,turbofan_engine,True,185,2488.778637519683,670.3650059889347,58976434.80896152,670.3650059889347,21.0,0.0,True
cmapss,cmapss_FD001_train_99,pid_regime,fleet_derived,turbofan_engine,True,185,24276.027277757094,2528.261709947728,75187741.23521659,2528.261709947728,2.0,0.0,True
cmapss,cmapss_FD001_train_100,threshold_alarm,fleet_derived,turbofan_engine,True,200,,,,,,0.0,False
cmapss,cmapss_FD001_train_100,static_curve,fleet_derived,turbofan_engine,True,200,26.79318943313767,14.875,18927.147894151538,14.875,48.0,0.0,True
cmapss,cmapss_FD001_train_100,rolling_refit,fleet_derived,turbofan_engine,True,200,2305.663245142274,1387.3,100018920.06283537,1386.85,9.0,0.0,True
cmapss,cmapss_FD001_train_100,pid_adaptive,fleet_derived,turbofan_engine,True,200,165.99575561337514,105.13001534565858,46975537.61586977,104.89090363857068,28.0,0.0,True
cmapss,cmapss_FD001_train_100,pid_regime,fleet_derived,turbofan_engine,True,200,331.8926656448806,211.30643852056318,90190075.57186775,209.0391072087441,,0.0,False
cmapss,cmapss_FD001_test_1,threshold_alarm,fleet_derived,turbofan_engine,False,31,,,,,,,
cmapss,cmapss_FD001_test_1,static_curve,fleet_derived,turbofan_engine,False,31,107.21955165950153,107.06451612903226,127518.70563300657,-107.06451612903226,,,
cmapss,cmapss_FD001_test_1,pid_adaptive,fleet_derived,turbofan_engine,False,31,106.98195142655831,106.86206896551724,115204.04762781497,-106.86206896551724,,,
cmapss,cmapss_FD001_test_1,pid_regime,fleet_derived,turbofan_engine,False,31,108.07404868885037,108.0,109977.27979288144,-108.0,,,
cmapss,cmapss_FD001_test_2,threshold_alarm,fleet_derived,turbofan_engine,False,49,,,,,,,
cmapss,cmapss_FD001_test_2,static_curve,fleet_derived,turbofan_engine,False,49,92.53107586103168,92.28571428571429,66098.98396508017,-92.28571428571429,,,
cmapss,cmapss_FD001_test_2,pid_adaptive,fleet_derived,turbofan_engine,False,49,10594.646478190552,1804.1986587015765,14605342.950489836,1800.4539778505125,,,
cmapss,cmapss_FD001_test_2,pid_regime,fleet_derived,turbofan_engine,False,49,3594.1133930906412,1342.9925775107458,30417005.907971084,1342.9925775107458,,,
cmapss,cmapss_FD001_test_3,threshold_alarm,fleet_derived,turbofan_engine,False,126,,,,,,,
cmapss,cmapss_FD001_test_3,static_curve,fleet_derived,turbofan_engine,False,126,53.90165942611497,48.84920634920635,12855.88687146769,-48.833333333333336,,,
cmapss,cmapss_FD001_test_3,rolling_refit,fleet_derived,turbofan_engine,False,126,2366.8086660955005,1721.611111111111,76000480.71045223,1702.9444444444443,,,
cmapss,cmapss_FD001_test_3,pid_adaptive,fleet_derived,turbofan_engine,False,126,61.90069124604226,41.51926774380726,9883742.561480718,37.92543008012241,,,
cmapss,cmapss_FD001_test_3,pid_regime,fleet_derived,turbofan_engine,False,126,153.05872505970865,120.28391047056678,34755851.79204398,120.28391047056678,,,
cmapss,cmapss_FD001_test_4,threshold_alarm,fleet_derived,turbofan_engine,False,106,,,,,,,
cmapss,cmapss_FD001_test_4,static_curve,fleet_derived,turbofan_engine,False,106,65.90838409746989,62.575471698113205,28553.583161306797,-62.575471698113205,,,
cmapss,cmapss_FD001_test_4,rolling_refit,fleet_derived,turbofan_engine,False,106,680.3800893895528,414.00943396226415,40009703.38160817,363.4056603773585,,,
cmapss,cmapss_FD001_test_4,pid_adaptive,fleet_derived,turbofan_engine,False,106,810.7631366983272,365.13951064643186,46214847.57270934,363.6972029541242,,,
cmapss,cmapss_FD001_test_4,pid_regime,fleet_derived,turbofan_engine,False,106,1287.4099126019657,607.1492828140982,67108694.92969819,607.1492828140982,,,
cmapss,cmapss_FD001_test_5,threshold_alarm,fleet_derived,turbofan_engine,False,98,,,,,,,
cmapss,cmapss_FD001_test_5,static_curve,fleet_derived,turbofan_engine,False,98,72.58098924649622,69.42857142857143,48042.091025127156,-69.42857142857143,,,
cmapss,cmapss_FD001_test_5,rolling_refit,fleet_derived,turbofan_engine,False,98,712.2865595089822,468.57142857142856,48004522.08676648,416.0204081632653,,,
cmapss,cmapss_FD001_test_5,pid_adaptive,fleet_derived,turbofan_engine,False,98,120.63822285864465,89.2282197043425,19942155.640818905,88.32986443871592,,,
cmapss,cmapss_FD001_test_5,pid_regime,fleet_derived,turbofan_engine,False,98,283.3373961876166,220.32188411477264,68121340.14020446,220.32188411477264,,,
cmapss,cmapss_FD001_test_6,threshold_alarm,fleet_derived,turbofan_engine,False,105,,,,,,,
cmapss,cmapss_FD001_test_6,static_curve,fleet_derived,turbofan_engine,False,105,71.19309757874805,66.97142857142858,53730.85105037961,-66.97142857142858,,,
cmapss,cmapss_FD001_test_6,rolling_refit,fleet_derived,turbofan_engine,False,105,289.84256810502194,195.26666666666668,30831805.666016206,126.6952380952381,,,
cmapss,cmapss_FD001_test_6,pid_adaptive,fleet_derived,turbofan_engine,False,105,374.8696321492227,181.52676465750363,25474831.311872218,181.52676465750363,,,
cmapss,cmapss_FD001_test_6,pid_regime,fleet_derived,turbofan_engine,False,105,580.0237067201286,329.0100758428083,77236798.61712183,329.0100758428083,,,
cmapss,cmapss_FD001_test_7,threshold_alarm,fleet_derived,turbofan_engine,False,160,,,,,,,
cmapss,cmapss_FD001_test_7,static_curve,fleet_derived,turbofan_engine,False,160,57.95337565664316,48.65625,48404.86406365051,-40.78125,,,
cmapss,cmapss_FD001_test_7,rolling_refit,fleet_derived,turbofan_engine,False,160,1281.8409856530568,948.9375,110000314.62328088,947.625,,,
cmapss,cmapss_FD001_test_7,pid_adaptive,fleet_derived,turbofan_engine,False,160,2449.640610548267,471.1604895390103,17037490.80353936,397.2997300453394,,,
cmapss,cmapss_FD001_test_7,pid_regime,fleet_derived,turbofan_engine,False,160,884.7461439416423,230.9145096385106,20224982.073799103,160.33386447722026,,,
cmapss,cmapss_FD001_test_8,threshold_alarm,fleet_derived,turbofan_engine,False,166,,,,,,,
cmapss,cmapss_FD001_test_8,static_curve,fleet_derived,turbofan_engine,False,166,58.60815355094035,49.0722891566265,60539.79560962682,-38.69879518072289,,,
cmapss,cmapss_FD001_test_8,rolling_refit,fleet_derived,turbofan_engine,False,166,862.8248646092391,542.5421686746988,100173642.48560295,542.1084337349398,,,
cmapss,cmapss_FD001_test_8,pid_adaptive,fleet_derived,turbofan_engine,False,166,1829.4802167817597,701.2851732166133,94492109.7193755,699.0290756556377,,,
cmapss,cmapss_FD001_test_8,pid_regime,fleet_derived,turbofan_engine,False,166,6850.963428495448,1310.250471432493,95475045.81979416,1301.9287713603444,,,
cmapss,cmapss_FD001_test_9,threshold_alarm,fleet_derived,turbofan_engine,False,55,,,,,,,
cmapss,cmapss_FD001_test_9,static_curve,fleet_derived,turbofan_engine,False,55,96.03408485816614,95.0909090909091,127305.11592177404,-95.0909090909091,,,
cmapss,cmapss_FD001_test_9,rolling_refit,fleet_derived,turbofan_engine,False,55,318.1614798694639,177.0909090909091,5103663.474455038,6.909090909090909,,,
cmapss,cmapss_FD001_test_9,pid_adaptive,fleet_derived,turbofan_engine,False,55,89.92274131230842,72.87208401695509,10976264.3342774,72.60804543340639,,,
cmapss,cmapss_FD001_test_9,pid_regime,fleet_derived,turbofan_engine,False,55,186.62126574899008,169.3925542504222,34683748.386455216,169.3925542504222,,,
cmapss,cmapss_FD001_test_10,threshold_alarm,fleet_derived,turbofan_engine,False,192,,,,,,,
cmapss,cmapss_FD001_test_10,static_curve,fleet_derived,turbofan_engine,False,192,58.38784655217214,49.963541666666664,71730.13401204401,-26.234375,,,
cmapss,cmapss_FD001_test_10,rolling_refit,fleet_derived,turbofan_engine,False,192,1286.344303313334,899.4583333333334,120026463.72327343,897.4479166666666,,,
cmapss,cmapss_FD001_test_10,pid_adaptive,fleet_derived,turbofan_engine,False,192,12291.027461608546,1266.4581830958075,62011445.45989215,1244.5950252010707,,,
cmapss,cmapss_FD001_test_10,pid_regime,fleet_derived,turbofan_engine,False,192,1484.5719237186142,417.88670064321906,60045479.095645875,397.71557764856664,,,
cmapss,cmapss_FD001_test_11,threshold_alarm,fleet_derived,turbofan_engine,False,83,,,,,,,
cmapss,cmapss_FD001_test_11,static_curve,fleet_derived,turbofan_engine,False,83,80.1927647488992,78.10843373493977,66467.75929886533,-78.10843373493977,,,
cmapss,cmapss_FD001_test_11,rolling_refit,fleet_derived,turbofan_engine,False,83,934.5957118338995,578.6867469879518,33014445.175608285,498.56626506024094,,,
cmapss,cmapss_FD001_test_11,pid_adaptive,fleet_derived,turbofan_engine,False,83,275.55425847176764,135.17274070037567,15822395.49762488,126.26556233256564,,,
cmapss,cmapss_FD001_test_11,pid_regime,fleet_derived,turbofan_engine,False,83,1726.2490744091485,324.661965185474,20204525.60882178,312.40384503190126,,,
cmapss,cmapss_FD001_test_12,threshold_alarm,fleet_derived,turbofan_engine,False,217,,,,,,,
cmapss,cmapss_FD001_test_12,static_curve,fleet_derived,turbofan_engine,False,217,64.64411613714023,55.423963133640555,290251.5864057683,-15.995391705069125,,,
cmapss,cmapss_FD001_test_12,rolling_refit,fleet_derived,turbofan_engine,False,217,1529.2517989252551,1108.2903225806451,140358491.2725067,1088.7142857142858,,,
cmapss,cmapss_FD001_test_12,pid_adaptive,fleet_derived,turbofan_engine,False,217,2655.5273381194565,617.7043172232724,50761985.18542133,590.4205962930398,,,
cmapss,cmapss_FD001_test_12,pid_regime,fleet_derived,turbofan_engine,False,217,8742.929856282977,1125.4483527835237,52088478.26495437,1098.7974093872972,,,
cmapss,cmapss_FD001_test_13,threshold_alarm,fleet_derived,turbofan_engine,False,195,,,,,,,
cmapss,cmapss_FD001_test_13,static_curve,fleet_derived,turbofan_engine,False,195,58.31699404866299,50.1025641025641,71400.50508832389,-24.615384615384617,,,
cmapss,cmapss_FD001_test_13,rolling_refit,fleet_derived,turbofan_engine,False,195,1794.883761681719,1272.6923076923076,120056280.08458787,1257.0,,,
cmapss,cmapss_FD001_test_13,pid_adaptive,fleet_derived,turbofan_engine,False,195,1015.8260776199821,213.16122332283,41045517.94302143,184.7052647736072,,,
cmapss,cmapss_FD001_test_13,pid_regime,fleet_derived,turbofan_engine,False,195,1939.15981025236,594.4972837433888,60011305.352466986,568.9709679539152,,,
cmapss,cmapss_FD001_test_14,threshold_alarm,fleet_derived,turbofan_engine,False,46,,,,,,,
cmapss,cmapss_FD001_test_14,static_curve,fleet_derived,turbofan_engine,False,46,98.2067473109221,97.78260869565217,104044.26018348281,-97.78260869565217,,,
cmapss,cmapss_FD001_test_14,pid_adaptive,fleet_derived,turbofan_engine,False,46,86.71528667416408,72.62189035957125,5699617.172864566,72.51618194178329,,,
cmapss,cmapss_FD001_test_14,pid_regime,fleet_derived,turbofan_engine,False,46,179.81087032721905,163.41954447491116,26437446.378111508,163.41954447491116,,,
cmapss,cmapss_FD001_test_15,threshold_alarm,fleet_derived,turbofan_engine,False,76,,,,,,,
cmapss,cmapss_FD001_test_15,static_curve,fleet_derived,turbofan_engine,False,76,75.35433840058231,74.61842105263158,29842.533582168686,-74.61842105263158,,,
cmapss,cmapss_FD001_test_15,rolling_refit,fleet_derived,turbofan_engine,False,76,517.8715803017293,340.2105263157895,26015600.329559226,247.07894736842104,,,
cmapss,cmapss_FD001_test_15,pid_adaptive,fleet_derived,turbofan_engine,False,76,14203.414084821496,1861.2695532249966,25016059.947260823,1766.080364035807,,,
cmapss,cmapss_FD001_test_15,pid_regime,fleet_derived,turbofan_engine,False,76,475.14341549993543,212.81993504739913,16333370.14844523,111.0734561741597,,,
cmapss,cmapss_FD001_test_16,threshold_alarm,fleet_derived,turbofan_engine,False,113,,,,,,,
cmapss,cmapss_FD001_test_16,static_curve,fleet_derived,turbofan_engine,False,113,64.90271821625352,60.38053097345133,32159.112324385238,-60.38053097345133,,,
cmapss,cmapss_FD001_test_16,rolling_refit,fleet_derived,turbofan_engine,False,113,426.7952297549645,237.44247787610618,30004024.37947814,189.47787610619469,,,
cmapss,cmapss_FD001_test_16,pid_adaptive,fleet_derived,turbofan_engine,False,113,664.846009051692,251.84985450836243,22019139.428654555,162.26426892277684,,,
cmapss,cmapss_FD001_test_16,pid_regime,fleet_derived,turbofan_engine,False,113,546.9627951335713,225.19673364650842,23018541.242052317,135.49302994280472,,,
cmapss,cmapss_FD001_test_17,threshold_alarm,fleet_derived,turbofan_engine,False,165,,,,,,,
cmapss,cmapss_FD001_test_17,static_curve,fleet_derived,turbofan_engine,False,165,38.347691645592626,34.666666666666664,4222.182270850005,-24.727272727272727,,,
cmapss,cmapss_FD001_test_17,rolling_refit,fleet_derived,turbofan_engine,False,165,707.6466118570252,392.27272727272725,60001739.25501598,368.3333333333333,,,
cmapss,cmapss_FD001_test_17,pid_adaptive,fleet_derived,turbofan_engine,False,165,48314.660052003615,3919.9993132650766,18334330.968993977,3905.177227375506,,,
cmapss,cmapss_FD001_test_17,pid_regime,fleet_derived,turbofan_engine,False,165,609.9915132110135,172.44181949508075,32848081.400866263,154.8529755979459,,,
cmapss,cmapss_FD001_test_18,threshold_alarm,fleet_derived,turbofan_engine,False,133,,,,,,,
cmapss,cmapss_FD001_test_18,static_curve,fleet_derived,turbofan_engine,False,133,24.193300508068017,22.804511278195488,749.1996075428004,-22.263157894736842,,,
cmapss,cmapss_FD001_test_18,rolling_refit,fleet_derived,turbofan_engine,False,133,1814.6507876732117,1270.0375939849623,83000169.86976415,1258.6691729323309,,,
cmapss,cmapss_FD001_test_18,pid_adaptive,fleet_derived,turbofan_engine,False,133,1217.1551818589487,298.1911439764573,49540431.4170283,279.6415256558466,,,
cmapss,cmapss_FD001_test_18,pid_regime,fleet_derived,turbofan_engine,False,133,86548.8997274785,8128.317725791328,56004414.234696425,8110.598975791328,,,
cmapss,cmapss_FD001_test_19,threshold_alarm,fleet_derived,turbofan_engine,False,135,,,,,,,
cmapss,cmapss_FD001_test_19,static_curve,fleet_derived,turbofan_engine,False,135,60.68522304726494,52.32592592592592,38319.661646893204,-51.51111111111111,,,
cmapss,cmapss_FD001_test_19,rolling_refit,fleet_derived,turbofan_engine,False,135,508.45750031800065,313.63703703703703,70005121.08272915,295.4888888888889,,,
cmapss,cmapss_FD001_test_19,pid_adaptive,fleet_derived,turbofan_engine,False,135,505.84858132425,176.8260087192554,11030116.074101051,85.65307638842836,,,
cmapss,cmapss_FD001_test_19,pid_regime,fleet_derived,turbofan_engine,False,135,57259.750840494904,5722.067058494629,17027643.638021134,5635.83628926386,,,
cmapss,cmapss_FD001_test_20,threshold_alarm,fleet_derived,turbofan_engine,False,184,,,,,,,
cmapss,cmapss_FD001_test_20,static_curve,fleet_derived,turbofan_engine,False,184,22.83863526723007,19.157608695652176,4017.3099552507697,0.08152173913043478,,,
cmapss,cmapss_FD001_test_20,rolling_refit,fleet_derived,turbofan_engine,False,184,1519.1557294875279,724.2934782608696,54003900.110342726,714.0217391304348,,,
cmapss,cmapss_FD001_test_20,pid_adaptive,fleet_derived,turbofan_engine,False,184,489.8984952704503,289.6764956331134,99508353.57814024,289.6764956331134,,,
cmapss,cmapss_FD001_test_20,pid_regime,fleet_derived,turbofan_engine,False,184,1376.3717117909264,646.9293933653688,126119408.14192368,646.9293933653688,,,
cmapss,cmapss_FD001_test_21,threshold_alarm,fleet_derived,turbofan_engine,False,148,,,,,,,
cmapss,cmapss_FD001_test_21,static_curve,fleet_derived,turbofan_engine,False,148,43.31593552343375,38.37837837837838,5987.188766873505,-34.648648648648646,,,
cmapss,cmapss_FD001_test_21,rolling_refit,fleet_derived,turbofan_engine,False,148,1529.4913016725175,1194.412162162162,98000131.59689695,1189.668918918919,,,
cmapss,cmapss_FD001_test_21,pid_adaptive,fleet_derived,turbofan_engine,False,148,653.2586576768233,141.3294308423791,16198563.04236843,81.11025276018735,,,
cmapss,cmapss_FD001_test_21,pid_regime,fleet_derived,turbofan_engine,False,148,9986.990919217737,1461.0835060822817,18007989.780634485,1400.1324571312327,,,
cmapss,cmapss_FD001_test_22,threshold_alarm,fleet_derived,turbofan_engine,False,39,,,,,,,
cmapss,cmapss_FD001_test_22,static_curve,fleet_derived,turbofan_engine,False,39,102.63202878893769,102.3076923076923,120711.90921086229,-102.3076923076923,,,
cmapss,cmapss_FD001_test_22,pid_adaptive,fleet_derived,turbofan_engine,False,39,173.00843132034643,161.9064639201849,25475221.33979574,161.9064639201849,,,
cmapss,cmapss_FD001_test_22,pid_regime,fleet_derived,turbofan_engine,False,39,336.715319179391,311.6138753976975,33229003.256696567,311.6138753976975,,,
cmapss,cmapss_FD001_test_23,threshold_alarm,fleet_derived,turbofan_engine,False,130,,,,,,,
cmapss,cmapss_FD001_test_23,static_curve,fleet_derived,turbofan_engine,False,130,69.34767479879913,59.13076923076923,140554.34242235377,-58.9,,,
